SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,TotalSpend
0,1.0421577558197987,1.427736603244542,1.7865663860565426,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,1.4879267743391142
0,0.2680224915699033,0.5518509204563025,0.41050268240867754,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.1479084586758427
0,-1.1580161531009565,-0.11129592476667229,-0.9060889509436658,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0.1288824786541153
0,0.797693988161937,1.0271892606411914,1.1880514709014627,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,0.8193826979179835
1,1.5310852911355222,1.3296772953043026,2.2172535894874645,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,2.035849348797282
1,1.3273654847539706,0.20448828724426804,1.0023336074674876,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.27143069452449703
0,-1.2802480369298874,-0.6597632403646212,-0.987532157001183,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.8446605933153077
0,1.5310852911355222,1.0920081252118583,2.073227941505469,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,1.671957578312354
1,-0.13941712119319946,-0.9688993637016472,-0.5550802037098597,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.13508116001320639
0,-1.2802480369298874,0.856000977287892,-0.9674140085926088,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-1.095893570782889
0,1.4088534073065913,0.679826627429157,1.5136698795187462,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.9577760604313164
0,-1.2802480369298874,-1.5057325241202457,-0.9987603779879859,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1.9277111081464289
0,-0.26164900502213034,0.7978302013911399,-0.003948822306553189,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,-0.20875147837059763
0,-0.09867315991688919,-1.3195860412506386,-0.6590239704874926,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,0.130207724472419
0,0.6347181430566958,1.1717851892988325,1.1253366727374539,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.7437533194130937
0,0.9199258719908678,-0.3024284741417151,0.37434736964370724,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.27821177778968487
0,-1.0357842692720256,0.6781646052606785,-0.7415260264612504,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,-0.7024322301060836
0,0.18653456901728277,0.875945243309636,0.4791073332317756,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.16339406844350185
0,-0.05792919864057891,0.6332900067117551,0.1724379262405506,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,-0.03668598259589881
0,-1.1580161531009565,-0.6281848191635273,-0.9192363374036551,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.7274481677241679
0,1.6125732136881425,-1.3195860412506386,-0.2172850210558078,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,-2.1279291032775562
1,-1.1172721918246462,0.8842553541520292,-0.8089394711285778,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,-0.9879539176661164
0,-1.2802480369298874,-1.499084435446331,-0.9986721404949659,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1.919199905672314
1,-0.7098325790615434,0.8875793984889861,-0.3895687261774786,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.6300327735513304
0,-0.9950403079957154,-0.448686424967835,-0.8257707729221546,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.446461078493491
0,0.10504664646466222,-1.4525478147289292,-0.6804436219181126,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.1525852767668475
1,0.9606698332671781,1.328015273135824,1.5697668657062507,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,1.275784211019658
0,0.3902543753988342,1.374551893853226,0.9835831402007243,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.5364248907889753
1,1.3273654847539706,0.6964468491139434,1.5023093022924132,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.9244395094795049
0,-1.2395040756535771,-1.4791401694245876,-0.9932896534207419,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1.8334002684646988
1,1.3273654847539706,1.1950534996575333,1.9374083803743385,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,1.5862727678798507
0,-0.5876006952326126,0.31085770602690066,-0.4136355023987005,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.18266020417982193
0,-0.38388088885106114,0.4571156568530201,-0.19423297600431663,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,-0.175477964660474
0,-1.1580161531009565,-0.648129085185271,-0.920471662305936,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.7505439499390897
0,1.5310852911355222,-1.494098368940895,-0.3747889460966183,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,-2.287592036194979
0,-1.1580161531009565,-0.46863069098957844,-0.9127067629201704,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5426819100047947
0,-0.5468567339563023,-0.6581012181961428,-0.625361366900339,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3598870827954065
0,-0.5876006952326126,0.4321853243258406,-0.40796624347216154,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.2539523970431961
1,0.22727853029359305,0.6199938293639263,0.381119597232997,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.14091128632892988
0,-1.2395040756535771,0.28094130699428504,-0.9495459162560462,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,-0.34822789503885915
0,0.5939741817803856,0.9972728616085759,0.9937966300177968,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.5923543319857376
0,0.797693988161937,-1.485788258098502,-0.5314325555804831,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,-1.1852043611667715
0,-0.9542963467194051,-0.16281861198951006,-0.768063452487034,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1553772065995138
0,-0.26164900502213034,0.8410427777715843,0.012904538860278751,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,-0.2200580059849837
0,-0.9950403079957154,-0.4569965358102282,-0.8242486761675585,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,0.45472997374558444
0,0.4717422979514547,0.20448828724426804,0.4266942623778588,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,0.09646577452876816
